Index,Location,Sex,Year,Mx,Upper,Lower,LOC
2726,Rhode Island,Female,1/1/11,162.3119139,168.0315148,157.2118706,RI
2727,Rhode Island,Female,1/1/12,160.8561578,166.6771518,155.3034246,RI
2728,Rhode Island,Female,1/1/13,163.5972894,169.5726207,158.4929719,RI
2729,Rhode Island,Female,1/1/14,164.6491954,170.7997587,158.7905687,RI
2730,South Carolina,Male,1/1/80,341.9925493,352.311291,330.5305718,SC
2731,South Carolina,Male,1/1/81,338.5624904,348.4164937,327.4281268,SC
2732,South Carolina,Male,1/1/82,332.5096254,342.15645,321.4466262,SC
2733,South Carolina,Male,1/1/83,335.0747584,345.5940419,323.563907,SC
2734,South Carolina,Male,1/1/84,334.5504017,344.1309316,323.5469892,SC
2735,South Carolina,Male,1/1/85,337.2090064,346.1304809,325.8150171,SC
2736,South Carolina,Male,1/1/86,338.4395802,347.9668529,326.9558653,SC
2737,South Carolina,Male,1/1/87,336.0926013,344.9792787,323.4997856,SC
2738,South Carolina,Male,1/1/88,336.5031826,344.6787356,323.501418,SC
2739,South Carolina,Male,1/1/89,335.9680652,343.9590881,323.2024511,SC
2740,South Carolina,Male,1/1/90,331.6365352,339.6945694,317.2422667,SC
2741,South Carolina,Male,1/1/91,328.3283692,336.3165041,315.3516132,SC
2742,South Carolina,Male,1/1/92,326.110348,334.1153816,312.6011173,SC
2743,South Carolina,Male,1/1/93,328.0249261,336.2251335,313.5247692,SC
2744,South Carolina,Male,1/1/94,327.594113,335.7389349,313.6658794,SC
2745,South Carolina,Male,1/1/95,327.2292079,335.3231796,313.6021641,SC
2746,South Carolina,Male,1/1/96,319.4752134,327.382691,305.8322203,SC
2747,South Carolina,Male,1/1/97,311.1200246,318.8069201,298.0911636,SC
2748,South Carolina,Male,1/1/98,306.9079684,315.0653434,295.2410652,SC
2749,South Carolina,Male,1/1/99,307.078691,315.6869055,295.8966511,SC
2750,South Carolina,Male,1/1/00,307.2429438,315.7977554,296.7546899,SC
2751,South Carolina,Male,1/1/01,303.1329851,311.6149972,293.7836675,SC
2752,South Carolina,Male,1/1/02,300.0355045,309.2960431,291.2255014,SC
2753,South Carolina,Male,1/1/03,294.1340123,304.2870492,286.1687931,SC
2754,South Carolina,Male,1/1/04,284.212166,294.9907113,276.453447,SC
2755,South Carolina,Male,1/1/05,283.4206002,294.7812381,276.1335849,SC
2756,South Carolina,Male,1/1/06,278.0999669,289.4067703,270.7130345,SC
2757,South Carolina,Male,1/1/07,272.5841264,283.9486961,265.5777655,SC
2758,South Carolina,Male,1/1/08,269.3413305,281.4774457,262.5376215,SC
2759,South Carolina,Male,1/1/09,266.0545962,277.9914211,258.9763748,SC
2760,South Carolina,Male,1/1/10,261.7411636,273.2450559,254.8620052,SC
2761,South Carolina,Male,1/1/11,260.1915263,272.5656003,253.1673951,SC
2762,South Carolina,Male,1/1/12,257.678587,270.5784155,250.6015357,SC
2763,South Carolina,Male,1/1/13,257.2162671,271.2128906,250.0629339,SC
2764,South Carolina,Male,1/1/14,259.2991051,272.7709238,252.0668902,SC
2765,South Carolina,Female,1/1/80,172.8913167,176.327458,168.6692454,SC
2766,South Carolina,Female,1/1/81,171.7648782,175.2489238,168.1406068,SC
2767,South Carolina,Female,1/1/82,171.7320564,175.0064887,167.9819811,SC
2768,South Carolina,Female,1/1/83,172.6244736,176.0502948,168.7151816,SC
2769,South Carolina,Female,1/1/84,174.4874618,177.7998595,170.4972579,SC
2770,South Carolina,Female,1/1/85,176.0156345,179.4021432,172.1124372,SC
2771,South Carolina,Female,1/1/86,177.0935661,180.4207455,172.7830772,SC
2772,South Carolina,Female,1/1/87,178.6120216,181.8520262,174.0821661,SC
2773,South Carolina,Female,1/1/88,180.7481012,184.2581772,176.1821414,SC
2774,South Carolina,Female,1/1/89,179.7686196,183.2570981,174.946773,SC
2775,South Carolina,Female,1/1/90,179.4229794,182.7824651,174.7553498,SC
2776,South Carolina,Female,1/1/91,180.877971,184.5138935,175.4043527,SC
2777,South Carolina,Female,1/1/92,178.4869899,182.27204,173.4137286,SC
2778,South Carolina,Female,1/1/93,182.5767999,186.2369512,177.9046068,SC
2779,South Carolina,Female,1/1/94,182.8198956,186.478267,177.7160815,SC
2780,South Carolina,Female,1/1/95,185.005664,188.7902322,180.2146747,SC
2781,South Carolina,Female,1/1/96,183.014361,186.7134117,178.9398541,SC
2782,South Carolina,Female,1/1/97,181.3771106,185.1708401,177.4236787,SC
2783,South Carolina,Female,1/1/98,180.0265981,183.7047338,176.285751,SC
2784,South Carolina,Female,1/1/99,181.9643767,185.6592414,178.3013141,SC
2785,South Carolina,Female,1/1/00,181.3594915,185.0661669,177.80837,SC
2786,South Carolina,Female,1/1/01,182.8902083,186.5282208,179.2146252,SC
2787,South Carolina,Female,1/1/02,181.5822518,185.300936,178.0381142,SC
2788,South Carolina,Female,1/1/03,180.928336,184.5682761,177.384054,SC
2789,South Carolina,Female,1/1/04,174.9946395,178.6666111,171.3412338,SC
2790,South Carolina,Female,1/1/05,176.2142215,179.9114879,172.7922312,SC
2791,South Carolina,Female,1/1/06,175.4318039,179.2402989,171.9509906,SC
2792,South Carolina,Female,1/1/07,173.01406,176.7136041,169.3693501,SC
2793,South Carolina,Female,1/1/08,171.633005,175.4767042,168.1384758,SC
2794,South Carolina,Female,1/1/09,171.2217796,175.2663356,167.8372125,SC
2795,South Carolina,Female,1/1/10,170.1347335,174.1797113,166.6720954,SC
2796,South Carolina,Female,1/1/11,171.3265325,175.401832,167.6289969,SC
2797,South Carolina,Female,1/1/12,171.351949,175.5219704,167.8109383,SC
2798,South Carolina,Female,1/1/13,169.4806374,173.847427,165.7612551,SC
2799,South Carolina,Female,1/1/14,171.3035695,175.694763,167.1444506,SC
2800,South Dakota,Male,1/1/80,273.2573111,282.1778269,264.3235925,SD
2801,South Dakota,Male,1/1/81,272.3107103,281.183125,263.1185587,SD
2802,South Dakota,Male,1/1/82,269.0969084,277.2498173,259.799983,SD
2803,South Dakota,Male,1/1/83,271.1667004,279.9660219,261.7701162,SD
2804,South Dakota,Male,1/1/84,272.5074569,280.9640206,262.5670581,SD
2805,South Dakota,Male,1/1/85,275.8606823,283.7290491,265.9406768,SD
2806,South Dakota,Male,1/1/86,277.0788282,285.8406167,266.4307604,SD
2807,South Dakota,Male,1/1/87,276.8244737,284.9490345,265.5301642,SD
2808,South Dakota,Male,1/1/88,277.1732073,285.324428,266.1264854,SD
2809,South Dakota,Male,1/1/89,275.1950618,282.4760342,263.7362975,SD
2810,South Dakota,Male,1/1/90,272.0727949,279.3639523,260.7428557,SD
2811,South Dakota,Male,1/1/91,272.5536237,279.5634299,259.808026,SD
2812,South Dakota,Male,1/1/92,270.6990914,277.9197324,258.4341059,SD
2813,South Dakota,Male,1/1/93,274.1605943,281.4243605,262.0729273,SD
2814,South Dakota,Male,1/1/94,271.8512779,279.357041,259.3976457,SD
2815,South Dakota,Male,1/1/95,273.7782961,281.1559783,261.2273486,SD
2816,South Dakota,Male,1/1/96,267.3918323,274.7163509,255.3903749,SD
2817,South Dakota,Male,1/1/97,261.4975813,268.5102698,249.7321888,SD
2818,South Dakota,Male,1/1/98,259.1842108,267.1293136,249.2112958,SD
2819,South Dakota,Male,1/1/99,259.7949618,267.8424095,250.0712484,SD
2820,South Dakota,Male,1/1/00,256.602926,264.3138817,247.5796223,SD
2821,South Dakota,Male,1/1/01,256.2645646,264.934548,247.2017691,SD
2822,South Dakota,Male,1/1/02,254.0367891,263.4147954,245.8498189,SD
2823,South Dakota,Male,1/1/03,251.5082358,261.5812213,244.3009531,SD
2824,South Dakota,Male,1/1/04,241.5507403,250.3242378,234.7259881,SD
2825,South Dakota,Male,1/1/05,241.8141979,251.366697,234.8181149,SD
2826,South Dakota,Male,1/1/06,238.5935832,248.6172276,231.7975054,SD
2827,South Dakota,Male,1/1/07,234.1357954,244.5661744,226.922573,SD
2828,South Dakota,Male,1/1/08,231.5559159,242.6156501,224.8011199,SD
2829,South Dakota,Male,1/1/09,228.7669277,238.8000766,222.1152714,SD
2830,South Dakota,Male,1/1/10,227.0726119,238.5895818,220.3477431,SD
2831,South Dakota,Male,1/1/11,226.1803912,237.7577122,219.3715869,SD
2832,South Dakota,Male,1/1/12,224.6248294,236.2347403,218.1996288,SD
2833,South Dakota,Male,1/1/13,223.3270268,235.8091033,216.436728,SD
2834,South Dakota,Male,1/1/14,227.0966636,239.1276736,219.9884742,SD
2835,South Dakota,Female,1/1/80,169.7346544,173.9477907,165.2322701,SD
2836,South Dakota,Female,1/1/81,168.3103092,172.1917168,164.0566361,SD
2837,South Dakota,Female,1/1/82,167.547106,171.4499258,163.5905134,SD
2838,South Dakota,Female,1/1/83,167.9902444,171.9955561,163.7454901,SD
2839,South Dakota,Female,1/1/84,169.0487784,172.884999,164.8804113,SD
2840,South Dakota,Female,1/1/85,170.6928291,174.5548002,166.0271709,SD
2841,South Dakota,Female,1/1/86,171.5706588,175.5926501,167.3991246,SD
2842,South Dakota,Female,1/1/87,172.952767,176.8100763,168.5578627,SD
2843,South Dakota,Female,1/1/88,173.5004672,177.5633511,168.8122462,SD
2844,South Dakota,Female,1/1/89,172.3740175,176.186034,167.1271633,SD
2845,South Dakota,Female,1/1/90,170.3174957,173.8451861,165.6216846,SD
2846,South Dakota,Female,1/1/91,172.3696333,176.5052437,167.3424051,SD
2847,South Dakota,Female,1/1/92,170.779689,174.688754,166.3334182,SD
2848,South Dakota,Female,1/1/93,172.9031596,176.8887305,168.0723362,SD
2849,South Dakota,Female,1/1/94,172.4843639,176.321449,167.822964,SD
2850,South Dakota,Female,1/1/95,173.6887663,177.6099433,169.2081813,SD
2851,South Dakota,Female,1/1/96,171.2800256,174.8976519,166.4350994,SD
2852,South Dakota,Female,1/1/97,169.8133888,173.5384832,165.4638248,SD
2853,South Dakota,Female,1/1/98,169.2067549,173.3928972,165.1935846,SD
2854,South Dakota,Female,1/1/99,170.0077359,174.1941638,165.9934316,SD
2855,South Dakota,Female,1/1/00,169.6699817,173.5945726,165.8621642,SD
2856,South Dakota,Female,1/1/01,170.7450044,174.5896238,167.0750846,SD
2857,South Dakota,Female,1/1/02,168.9516879,172.7031406,165.1104235,SD
2858,South Dakota,Female,1/1/03,168.4014092,172.3116933,164.401899,SD
2859,South Dakota,Female,1/1/04,163.3644474,167.3623833,159.5147677,SD
2860,South Dakota,Female,1/1/05,164.7435479,168.6556447,160.8625123,SD
2861,South Dakota,Female,1/1/06,162.2987301,166.4326802,158.264613,SD
2862,South Dakota,Female,1/1/07,159.237303,163.2158849,155.4161239,SD
2863,South Dakota,Female,1/1/08,158.0533339,162.0589697,153.9306749,SD
2864,South Dakota,Female,1/1/09,157.4238144,161.3378335,153.6412352,SD
2865,South Dakota,Female,1/1/10,155.8786912,160.1047228,152.0200657,SD
2866,South Dakota,Female,1/1/11,156.6492211,160.9148418,152.6734101,SD
2867,South Dakota,Female,1/1/12,155.4114028,159.7373212,151.2580079,SD
2868,South Dakota,Female,1/1/13,154.3295195,158.9006761,150.1021524,SD
2869,South Dakota,Female,1/1/14,155.3682289,159.7327122,150.7608878,SD
2870,Tennessee,Male,1/1/80,331.0257129,341.0573037,320.5026942,TN
2871,Tennessee,Male,1/1/81,329.9203399,339.6430002,319.4861803,TN
2872,Tennessee,Male,1/1/82,324.1647851,333.4929083,314.1934588,TN
2873,Tennessee,Male,1/1/83,324.8995077,334.2849723,314.3360594,TN
2874,Tennessee,Male,1/1/84,329.3916484,338.4372251,318.8031726,TN
2875,Tennessee,Male,1/1/85,331.1481186,339.9262334,319.8416761,TN
2876,Tennessee,Male,1/1/86,335.0898219,343.7530159,323.7387368,TN
2877,Tennessee,Male,1/1/87,333.3091878,341.4973308,321.8431855,TN
2878,Tennessee,Male,1/1/88,334.1563628,341.9455485,322.250464,TN
2879,Tennessee,Male,1/1/89,332.4849724,340.2267348,319.8117863,TN
2880,Tennessee,Male,1/1/90,330.6978382,338.3785496,317.6688966,TN
2881,Tennessee,Male,1/1/91,327.3245348,334.9093754,314.2391314,TN
2882,Tennessee,Male,1/1/92,325.8759602,332.9954298,312.6426518,TN
2883,Tennessee,Male,1/1/93,329.8673758,337.3704689,316.075265,TN
2884,Tennessee,Male,1/1/94,330.335677,338.1294568,316.5950645,TN
2885,Tennessee,Male,1/1/95,331.7045193,339.0490036,317.4987412,TN
2886,Tennessee,Male,1/1/96,323.8972349,331.6629373,309.8056647,TN
2887,Tennessee,Male,1/1/97,316.7768009,323.9457293,303.8263071,TN
2888,Tennessee,Male,1/1/98,315.3313047,323.0471956,303.3440718,TN
2889,Tennessee,Male,1/1/99,314.1298359,321.2513459,302.9861578,TN
2890,Tennessee,Male,1/1/00,313.9679656,323.0163736,303.4236987,TN
2891,Tennessee,Male,1/1/01,310.0610245,318.7991337,300.6160704,TN
2892,Tennessee,Male,1/1/02,308.4699345,317.6369198,299.508759,TN
2893,Tennessee,Male,1/1/03,303.4004696,314.1309305,295.3708511,TN
2894,Tennessee,Male,1/1/04,294.4030727,304.7755049,287.0246712,TN
2895,Tennessee,Male,1/1/05,294.0148283,304.6366236,287.0184414,TN
2896,Tennessee,Male,1/1/06,290.8085158,302.6181012,284.0755522,TN
2897,Tennessee,Male,1/1/07,285.6235247,297.5411596,279.2014943,TN
2898,Tennessee,Male,1/1/08,281.8391717,293.6355269,275.2256318,TN
2899,Tennessee,Male,1/1/09,279.9682188,293.1003008,273.4000132,TN
2900,Tennessee,Male,1/1/10,276.470444,289.3476465,269.9647668,TN
2901,Tennessee,Male,1/1/11,275.6503273,288.7490372,268.8861108,TN
2902,Tennessee,Male,1/1/12,274.5760874,288.6249897,267.9819359,TN
2903,Tennessee,Male,1/1/13,273.5052678,288.0680791,266.7022406,TN
2904,Tennessee,Male,1/1/14,278.7319589,293.3007448,271.3743378,TN
2905,Tennessee,Female,1/1/80,177.6246786,181.0488016,173.8667791,TN
2906,Tennessee,Female,1/1/81,175.7011411,178.6912328,172.1024848,TN
2907,Tennessee,Female,1/1/82,175.261708,178.3314281,171.4200997,TN
2908,Tennessee,Female,1/1/83,176.4822002,179.6330379,172.7488477,TN
2909,Tennessee,Female,1/1/84,177.8663241,180.8222811,174.0583681,TN
2910,Tennessee,Female,1/1/85,181.2368221,184.3911982,177.0900855,TN
2911,Tennessee,Female,1/1/86,182.0955682,185.2644291,178.3373658,TN
2912,Tennessee,Female,1/1/87,184.287412,187.54475,180.0648942,TN
2913,Tennessee,Female,1/1/88,184.6403314,187.9859517,180.157264,TN
2914,Tennessee,Female,1/1/89,184.3843007,187.8529574,179.4235059,TN
2915,Tennessee,Female,1/1/90,183.6594097,186.8959767,179.1484785,TN
2916,Tennessee,Female,1/1/91,185.241722,188.7431586,180.3139719,TN
2917,Tennessee,Female,1/1/92,183.2002445,186.6860216,178.1913026,TN
2918,Tennessee,Female,1/1/93,187.3028574,190.8011732,182.5446991,TN
2919,Tennessee,Female,1/1/94,188.405764,191.7457982,183.9805043,TN
2920,Tennessee,Female,1/1/95,190.1225478,193.604841,185.1316234,TN
2921,Tennessee,Female,1/1/96,188.1437828,191.6450063,183.8087099,TN
2922,Tennessee,Female,1/1/97,188.3829743,191.6645871,184.1061485,TN
2923,Tennessee,Female,1/1/98,186.3917395,189.5334815,182.6394034,TN
2924,Tennessee,Female,1/1/99,187.5217594,190.9159342,183.9107707,TN
2925,Tennessee,Female,1/1/00,188.264517,191.7217026,184.8273608,TN
2926,Tennessee,Female,1/1/01,190.5509695,193.8870981,187.0971817,TN
2927,Tennessee,Female,1/1/02,188.9773355,192.3300765,185.5424043,TN
2928,Tennessee,Female,1/1/03,188.5126875,191.7826878,185.1884375,TN
2929,Tennessee,Female,1/1/04,183.8989265,187.2881058,180.6237203,TN
2930,Tennessee,Female,1/1/05,184.6701056,187.8205576,181.3545951,TN
2931,Tennessee,Female,1/1/06,184.0343753,187.8180946,180.7994715,TN
2932,Tennessee,Female,1/1/07,180.0696867,183.5286506,176.7969651,TN
2933,Tennessee,Female,1/1/08,179.6613287,183.2693913,176.3822393,TN
2934,Tennessee,Female,1/1/09,179.2708556,182.7012796,175.9389511,TN
2935,Tennessee,Female,1/1/10,177.6709052,181.3589557,174.1765264,TN
2936,Tennessee,Female,1/1/11,178.3347754,181.9170211,174.9744383,TN
2937,Tennessee,Female,1/1/12,178.373961,182.4185074,175.0166924,TN
2938,Tennessee,Female,1/1/13,178.0003074,182.0760028,174.3261962,TN
2939,Tennessee,Female,1/1/14,179.6513984,183.8789826,175.9400673,TN
2940,Texas,Male,1/1/80,318.1595021,327.372869,308.2847685,TX
2941,Texas,Male,1/1/81,315.5220921,324.2398083,305.7876366,TX
2942,Texas,Male,1/1/82,309.3311756,319.0465239,299.4359777,TX
2943,Texas,Male,1/1/83,310.682885,319.6540032,300.0189918,TX
2944,Texas,Male,1/1/84,308.4209759,317.1183376,298.3202584,TX
2945,Texas,Male,1/1/85,310.6126449,319.2155975,300.0027614,TX
2946,Texas,Male,1/1/86,310.89313,318.8531189,300.2370027,TX
2947,Texas,Male,1/1/87,309.2250347,316.5012244,298.4631919,TX
2948,Texas,Male,1/1/88,309.7380403,317.3999197,298.3700237,TX
2949,Texas,Male,1/1/89,308.0636141,314.9857013,296.150219,TX
2950,Texas,Male,1/1/90,304.4577075,311.2653856,291.9910933,TX
2951,Texas,Male,1/1/91,300.3448038,306.9220656,287.8608237,TX
2952,Texas,Male,1/1/92,297.4652541,304.0583271,284.9294041,TX
2953,Texas,Male,1/1/93,300.4125999,306.6455166,287.6750237,TX
2954,Texas,Male,1/1/94,297.3254526,303.7113304,284.3246451,TX
2955,Texas,Male,1/1/95,295.0308351,301.2590275,282.0897281,TX
2956,Texas,Male,1/1/96,287.4178233,294.1844367,274.7350662,TX
2957,Texas,Male,1/1/97,280.1769688,286.6204479,268.3034207,TX
2958,Texas,Male,1/1/98,274.3553023,281.1086436,263.4151062,TX
2959,Texas,Male,1/1/99,271.5735567,278.4281024,261.8259304,TX
2960,Texas,Male,1/1/00,269.1361259,276.3899356,260.2493979,TX
2961,Texas,Male,1/1/01,266.5332704,274.3678599,258.2069552,TX
2962,Texas,Male,1/1/02,264.1903982,272.2115057,256.4059332,TX
2963,Texas,Male,1/1/03,256.7399165,265.6197414,249.4240078,TX
2964,Texas,Male,1/1/04,249.7482639,258.1932521,243.1643426,TX
2965,Texas,Male,1/1/05,246.8280529,256.4579644,240.9544689,TX
2966,Texas,Male,1/1/06,242.0878568,252.1560032,236.2304309,TX
2967,Texas,Male,1/1/07,237.3557208,247.1376319,232.119602,TX
2968,Texas,Male,1/1/08,235.0685602,245.3401299,229.5802461,TX
2969,Texas,Male,1/1/09,229.7054835,239.8499781,224.1916159,TX
2970,Texas,Male,1/1/10,226.6522618,237.8907548,221.4237409,TX
2971,Texas,Male,1/1/11,225.0033238,236.1979813,219.6447642,TX
2972,Texas,Male,1/1/12,222.2095963,234.1988451,216.6021426,TX
2973,Texas,Male,1/1/13,221.8861972,233.8739618,216.1967831,TX
2974,Texas,Male,1/1/14,223.3423586,235.5004636,217.7618344,TX
2975,Texas,Female,1/1/80,175.7469025,178.6198401,172.3956836,TX
2976,Texas,Female,1/1/81,174.9697918,177.9303523,171.6945054,TX
2977,Texas,Female,1/1/82,173.5736057,176.2391345,170.3376413,TX
2978,Texas,Female,1/1/83,175.2145839,177.9635358,172.167213,TX
2979,Texas,Female,1/1/84,176.5958592,179.2996024,173.024731,TX
2980,Texas,Female,1/1/85,177.0884951,179.6972609,173.8180479,TX
2981,Texas,Female,1/1/86,176.9004952,179.4857336,173.2910756,TX
2982,Texas,Female,1/1/87,178.5743297,181.42918,174.747568,TX
2983,Texas,Female,1/1/88,179.9847939,182.724584,176.105594,TX
2984,Texas,Female,1/1/89,178.9442504,181.4648665,174.5112954,TX
2985,Texas,Female,1/1/90,176.9267774,179.7302858,172.5197714,TX
2986,Texas,Female,1/1/91,177.7515103,180.6861411,173.1195941,TX
2987,Texas,Female,1/1/92,176.5775652,179.4687493,172.1169233,TX
2988,Texas,Female,1/1/93,178.5536989,181.4646151,174.1445987,TX
2989,Texas,Female,1/1/94,178.0354788,180.8551401,173.5551181,TX
2990,Texas,Female,1/1/95,179.3565559,182.4940852,175.058143,TX
2991,Texas,Female,1/1/96,176.3386297,179.1174058,172.570737,TX
2992,Texas,Female,1/1/97,175.0153,177.8905654,171.2972732,TX
2993,Texas,Female,1/1/98,172.5788072,175.2956907,169.3994158,TX
2994,Texas,Female,1/1/99,174.0304249,176.8588692,171.0079522,TX
2995,Texas,Female,1/1/00,173.4286213,176.2954743,170.4540446,TX
2996,Texas,Female,1/1/01,173.9838126,176.8195764,171.0616005,TX
2997,Texas,Female,1/1/02,172.7148911,175.6858025,169.6703963,TX
2998,Texas,Female,1/1/03,170.2408425,173.0126091,167.3834752,TX
2999,Texas,Female,1/1/04,164.7762897,167.8023978,161.9988084,TX
3000,Texas,Female,1/1/05,164.9407671,167.7443193,162.326403,TX
3001,Texas,Female,1/1/06,163.5349016,166.3914707,160.9172191,TX
3002,Texas,Female,1/1/07,160.9384412,163.8246531,158.3667201,TX
3003,Texas,Female,1/1/08,159.5657387,162.492848,157.0827915,TX
3004,Texas,Female,1/1/09,158.0780784,161.1498646,155.5931078,TX
3005,Texas,Female,1/1/10,156.2160428,159.2971673,153.7212976,TX
3006,Texas,Female,1/1/11,156.1657349,159.4159496,153.4105831,TX
3007,Texas,Female,1/1/12,155.9272151,159.0556318,153.2981511,TX
3008,Texas,Female,1/1/13,153.8799377,157.3377556,151.0372118,TX
3009,Texas,Female,1/1/14,155.1317021,158.5696217,151.9937855,TX
3010,Utah,Male,1/1/80,213.0889092,221.1268224,204.9740406,UT
3011,Utah,Male,1/1/81,213.2524525,220.95385,204.5445291,UT
3012,Utah,Male,1/1/82,209.4519664,217.7848095,201.2903163,UT
3013,Utah,Male,1/1/83,208.6771883,216.8819451,200.8337429,UT
3014,Utah,Male,1/1/84,212.7819095,219.9373192,204.1503719,UT
3015,Utah,Male,1/1/85,212.4768979,220.5771717,203.3178831,UT
3016,Utah,Male,1/1/86,216.2152671,224.3881247,207.0805083,UT
3017,Utah,Male,1/1/87,214.2714879,221.9841641,205.6272475,UT
3018,Utah,Male,1/1/88,214.3579235,222.2671192,204.7474366,UT
3019,Utah,Male,1/1/89,214.9210281,222.2088126,204.6910806,UT
3020,Utah,Male,1/1/90,211.3402319,218.9323387,201.5440648,UT
3021,Utah,Male,1/1/91,212.8493769,220.4894433,202.4713183,UT
3022,Utah,Male,1/1/92,208.0282715,215.321739,198.177547,UT
3023,Utah,Male,1/1/93,211.4971931,218.764165,199.960121,UT
3024,Utah,Male,1/1/94,211.0971219,218.3383944,200.269996,UT
3025,Utah,Male,1/1/95,212.3049975,219.9636333,201.4198864,UT
3026,Utah,Male,1/1/96,206.4637389,213.2246005,195.9056613,UT
3027,Utah,Male,1/1/97,202.2515752,209.1996985,193.3200132,UT
3028,Utah,Male,1/1/98,203.4381964,210.704099,193.4359205,UT
3029,Utah,Male,1/1/99,202.5941826,210.1283855,193.8172069,UT
3030,Utah,Male,1/1/00,200.3477467,207.5530958,191.9029624,UT
3031,Utah,Male,1/1/01,199.7927102,206.6779478,192.6160752,UT
3032,Utah,Male,1/1/02,199.7698339,207.1842238,192.1173163,UT
3033,Utah,Male,1/1/03,195.1323476,203.0213784,187.9133426,UT
3034,Utah,Male,1/1/04,191.5231724,199.0218169,184.7348516,UT
3035,Utah,Male,1/1/05,189.5071932,198.154576,183.1527436,UT
3036,Utah,Male,1/1/06,186.8375204,195.9587638,180.4079124,UT
3037,Utah,Male,1/1/07,185.038447,194.3181756,178.3741187,UT
3038,Utah,Male,1/1/08,179.6775124,189.2660464,173.7655758,UT
3039,Utah,Male,1/1/09,178.6729168,187.4453416,172.2484347,UT
3040,Utah,Male,1/1/10,178.9167109,188.8313336,172.9619375,UT
3041,Utah,Male,1/1/11,177.4884723,187.6840653,170.8977487,UT
3042,Utah,Male,1/1/12,177.8950111,188.1263245,171.3865182,UT
3043,Utah,Male,1/1/13,178.128049,188.8332152,171.7808831,UT
3044,Utah,Male,1/1/14,180.28078,191.3677749,173.8027443,UT
3045,Utah,Female,1/1/80,138.9806415,143.9992543,134.2034547,UT
3046,Utah,Female,1/1/81,138.5368382,143.2819011,133.8495511,UT
3047,Utah,Female,1/1/82,137.8149536,142.594191,132.8250455,UT
3048,Utah,Female,1/1/83,138.0179879,142.7637161,133.1569709,UT
3049,Utah,Female,1/1/84,139.0087221,143.6749105,133.9793111,UT
3050,Utah,Female,1/1/85,139.2261141,143.9440512,133.9559892,UT
3051,Utah,Female,1/1/86,139.365008,143.8381548,134.4117191,UT
3052,Utah,Female,1/1/87,140.8703997,145.5270797,135.7340756,UT
3053,Utah,Female,1/1/88,142.057688,146.6786698,137.1593846,UT
3054,Utah,Female,1/1/89,142.2853101,146.7941926,137.4000897,UT
3055,Utah,Female,1/1/90,138.6087188,143.0693962,133.7568886,UT
3056,Utah,Female,1/1/91,141.2580077,145.9178921,135.9766082,UT
3057,Utah,Female,1/1/92,138.9142753,143.366843,134.0880055,UT
3058,Utah,Female,1/1/93,142.2934583,146.9109967,137.4119537,UT
3059,Utah,Female,1/1/94,141.8135109,146.6740641,137.0833318,UT
3060,Utah,Female,1/1/95,143.575122,148.1979575,138.4597775,UT
3061,Utah,Female,1/1/96,142.2233697,146.9813906,137.4528105,UT
3062,Utah,Female,1/1/97,141.1647466,145.4856329,136.7131463,UT
3063,Utah,Female,1/1/98,141.5406868,145.8591987,137.3294161,UT
3064,Utah,Female,1/1/99,141.3999212,145.8054731,137.1778529,UT
3065,Utah,Female,1/1/00,140.7265866,144.6199691,136.5207786,UT
3066,Utah,Female,1/1/01,140.933528,144.6996132,137.0168365,UT
3067,Utah,Female,1/1/02,139.3429576,143.7925564,135.320872,UT
3068,Utah,Female,1/1/03,139.2247503,143.2531432,134.9637348,UT
3069,Utah,Female,1/1/04,136.6589667,140.7012605,132.6670813,UT
3070,Utah,Female,1/1/05,135.9187062,140.2360169,131.8316342,UT
3071,Utah,Female,1/1/06,137.1338853,141.1353343,133.2084575,UT
3072,Utah,Female,1/1/07,132.8130306,136.6686161,129.2415112,UT
3073,Utah,Female,1/1/08,131.3316491,135.3485343,127.5649518,UT
3074,Utah,Female,1/1/09,131.6093831,135.6058633,127.6908111,UT
3075,Utah,Female,1/1/10,131.3593204,135.6191853,127.3927355,UT
3076,Utah,Female,1/1/11,131.5030617,135.7166815,127.7204281,UT
3077,Utah,Female,1/1/12,131.4244871,135.5616571,127.3261578,UT
3078,Utah,Female,1/1/13,131.1175964,135.4566721,127.2762551,UT
3079,Utah,Female,1/1/14,133.7986096,138.2545858,129.8970601,UT
3080,Vermont,Male,1/1/80,316.1651528,328.2794181,304.9365464,VT
3081,Vermont,Male,1/1/81,310.0533776,321.3180602,298.9904017,VT
3082,Vermont,Male,1/1/82,306.0209785,317.1512474,294.3162552,VT
3083,Vermont,Male,1/1/83,306.3514682,316.5543329,295.2167844,VT
3084,Vermont,Male,1/1/84,305.7579156,316.1911111,294.472572,VT
3085,Vermont,Male,1/1/85,307.7278386,318.3399885,295.2604955,VT
3086,Vermont,Male,1/1/86,308.46397,318.7410695,295.4915101,VT
3087,Vermont,Male,1/1/87,305.7641704,316.0939937,293.996404,VT
3088,Vermont,Male,1/1/88,304.0350814,314.1542389,292.7041752,VT
3089,Vermont,Male,1/1/89,302.3244126,312.476586,289.196101,VT
3090,Vermont,Male,1/1/90,298.6107838,307.6056387,285.9495441,VT
3091,Vermont,Male,1/1/91,292.9320924,302.0335942,279.6260718,VT
3092,Vermont,Male,1/1/92,293.0413349,302.2822132,279.9327434,VT
3093,Vermont,Male,1/1/93,293.432884,302.7847435,279.9392149,VT
